CustomerID,Industry,CompanySize,ChurnStatus
C3063,Technology,L,N
C3064,Manufacturing,SM,N
C3065,Healthcare,s,N
C3066,,large,N
C3067,Retail,Med,N
C3068,Finance,Large,Y
C3069,Finance,SM,Y
C3070,Healthcare,Large,N
C3071,Healthcare,M,N
C3072,Technology,M,Y
C3073,Manufacturing,s,Y
C3074,Healthcare,M,N
C3075,Finance,Large,N
C3076,Technology,M,Y
C3077,Finance,Small,N
C3078,Healthcare,large,N
C3079,Healthcare,L,N
C3080,Finance,large,N
C3081,Manufacturing,Med,N
C3082,Technology,M,Y
C3083,Manufacturing,large,N
C3084,Finance,M,N
C3085,Manufacturing,M,N
C3086,Manufacturing,s,Y
C3087,Education,Large,Y
C3088,Manufacturing,s,N
C3089,Finance,Med,Y
C3090,,SM,Y
C3091,Finance,L,N
C3092,Manufacturing,Small,Y
C3093,Healthcare,s,Y
C3094,Technology,SM,N
C3095,Finance,M,N
C3096,Manufacturing,large,Y
C3097,Manufacturing,Medium,Y
C3098,Technology,Medium,Y
C3099,Manufacturing,s,N
C3100,Finance,Large,N
C3101,Technology,Large,N
C3102,Manufacturing,SM,Y
C3103,Finance,Med,Y
C3104,Manufacturing,Med,Y
C3105,Healthcare,SM,N
C3106,Manufacturing,L,N
C3107,Education,M,N
C3108,Education,M,N
C3109,Finance,s,Y
C3110,Manufacturing,M,N
C3111,Finance,Med,N
C3112,Finance,Large,N
C3113,Healthcare,L,N
C3114,,Med,N
C3115,,Medium,N
C3116,Technology,Medium,N
C3117,Healthcare,Small,N
C3118,Healthcare,Small,Y
C3119,Finance,SM,N
C3120,Finance,Med,N
C3121,Manufacturing,s,N
C3122,Technology,M,N
C3123,Manufacturing,s,N
C3124,Technology,Small,N
C3125,Manufacturing,large,N
C3126,Manufacturing,Small,N
C3127,,Large,N
C3128,Manufacturing,Large,N
C3129,Education,Medium,N
C3130,Finance,s,N
C3131,Retail,SM,N
C3132,Technology,Med,N
C3133,Finance,large,N
C3134,Healthcare,L,N
C3135,Healthcare,L,Y
C3136,Healthcare,L,N
C3137,Healthcare,Med,N
C3138,Healthcare,M,N
C3139,Manufacturing,Large,N
C3140,Retail,Large,Y
C3141,Finance,Med,N
C3142,Retail,Small,N
C3143,,M,N
C3144,Finance,large,N
C3145,Healthcare,s,Y
C3146,Technology,Med,N
C3147,,Small,N
C3148,Education,L,N
C3149,Technology,large,N
C3150,,Small,N
C3151,,s,N
C3152,Education,Med,N
C3153,Finance,Medium,N
C3154,Technology,Small,N
C3155,Healthcare,large,Y
C3156,Retail,Large,N
C3157,Finance,Small,Y
C3158,Retail,large,Y
C3159,Healthcare,large,Y
C3160,Retail,SM,N
C3161,Finance,large,N
C3162,Finance,Small,N
C3163,Technology,Med,N
C3164,Manufacturing,Med,Y
C3165,Retail,large,N
C3166,,Med,N
C3167,Manufacturing,Small,Y
C3168,Technology,Large,N
C3169,Healthcare,M,N
C3170,Healthcare,Med,N
C3171,Education,M,N
C3172,Finance,large,Y
C3173,Manufacturing,Medium,N
C3174,Manufacturing,Medium,Y
C3175,Manufacturing,Large,Y
C3176,Technology,Small,N
C3177,Manufacturing,Medium,N
C3178,Manufacturing,Medium,Y
C3179,Technology,Large,N
C3180,Technology,M,Y
C3181,Retail,Small,N
C3182,Technology,SM,N
C3183,Finance,Small,N
C3184,Healthcare,Med,N
C3185,Finance,large,Y
C3186,Retail,L,N
C3187,Manufacturing,Small,N
C3188,Healthcare,Medium,N
C3189,Technology,s,N
C3190,Finance,s,N
C3191,Technology,large,Y
C3192,Manufacturing,large,N
C3193,Manufacturing,Med,Y
C3194,Technology,large,N
C3195,Finance,Large,N
C3196,Finance,Large,N
C3197,Healthcare,L,N
C3198,Finance,Small,N
C3199,Manufacturing,SM,N
C3200,Manufacturing,Medium,N
C3201,Technology,M,N
C3202,Healthcare,Med,N
C3203,Retail,Med,N
C3204,Finance,SM,N
C3205,,large,Y
C3206,Finance,large,N
C3207,Manufacturing,large,Y
C3208,Finance,L,N
C3209,Manufacturing,Medium,N
C3210,,SM,Y
C3211,Healthcare,Medium,N
C3212,,s,N
C3213,Manufacturing,large,N
C3214,Finance,Small,N
C3215,Retail,M,N
C3216,Manufacturing,large,N
C3217,Manufacturing,s,N
C3218,Technology,Med,Y
C3219,Retail,L,N
C3220,Manufacturing,M,N
C3221,Retail,L,N
C3222,Finance,large,N
C3223,Finance,Med,N
C3224,Finance,Large,N
C3225,Finance,Medium,Y
C3226,Manufacturing,Med,N
C3227,Healthcare,Large,N
C3228,Retail,Medium,Y
C3229,Finance,SM,Y
C3230,Technology,s,N
C3231,Healthcare,L,N
C3232,Manufacturing,L,N
C3233,Finance,M,N
C3234,Retail,M,N
C3235,Education,Med,Y
C3236,Finance,L,Y
C3237,Healthcare,SM,N
C3238,Manufacturing,L,N
C3239,Education,s,N
C3240,Retail,L,Y
C3241,Manufacturing,s,N
C3242,Finance,Small,Y
C3243,Manufacturing,Medium,N
C3244,Manufacturing,Med,N
C3245,,s,N
C3246,Healthcare,Medium,Y
C3247,Retail,Small,Y
C3248,Manufacturing,Med,N
C3249,Finance,M,N
C3250,Healthcare,SM,N
C3251,Finance,Medium,N
C3252,Manufacturing,SM,N
C3253,Retail,L,Y
C3254,Manufacturing,Small,Y
C3255,Healthcare,Small,Y
C3256,Technology,s,N
C3257,Technology,Medium,Y
C3258,Finance,large,N
C3259,Finance,L,Y
C3260,Finance,M,N
C3261,Healthcare,SM,N
C3262,Manufacturing,Med,N
C3263,,Small,N
C3264,Technology,large,N
C3265,Technology,Large,Y
C3266,Finance,Medium,N
C3267,Finance,M,N
C3268,Finance,SM,Y
C3269,Manufacturing,large,N
C3270,Technology,Large,Y
C3271,Retail,s,Y
C3272,Healthcare,Large,N
C3273,Technology,Medium,N
C3274,Healthcare,M,Y
C3275,Manufacturing,Large,N
C3276,Manufacturing,Small,N
C3277,Finance,Med,N
C3278,Retail,M,N
C3279,Technology,Medium,N
C3280,Technology,Med,N
C3281,Healthcare,L,Y
C3282,,M,Y
C3283,Finance,large,N
C3284,Healthcare,large,N
C3285,Finance,SM,N
C3286,Healthcare,L,Y
C3287,Manufacturing,large,N
C3288,Technology,M,N
C3289,Finance,M,N
C3290,Manufacturing,M,N
C3291,Retail,Small,N
C3292,,Large,Y
C3293,Healthcare,M,N
C3294,Education,SM,Y
C3295,Education,Med,N
C3296,Healthcare,Med,N
C3297,Technology,large,N
C3298,Technology,L,Y
C3299,,large,N
C3300,Healthcare,s,Y
C3301,Finance,L,Y
C3302,Manufacturing,SM,N
C3303,Healthcare,large,Y
C3304,Healthcare,Med,N
C3305,,Small,N
C3306,Technology,SM,N
C3307,Technology,Small,N
C3308,,Medium,N
C3309,Finance,M,N
C3310,Manufacturing,large,N
C3311,Manufacturing,large,N
C3312,Healthcare,Med,Y
C3313,Manufacturing,Medium,N
C3314,Retail,SM,Y
C3315,Manufacturing,SM,N
C3316,Finance,L,N
C3317,Manufacturing,Large,N
C3318,Finance,L,N
C3319,Finance,L,N
C3320,Manufacturing,Small,N
C3321,Finance,M,N
C3322,Healthcare,M,N
C3323,Technology,M,N
C3324,Manufacturing,SM,N
C3325,Manufacturing,SM,N
C3326,Healthcare,Med,N
C3327,Healthcare,s,N
C3328,Healthcare,M,Y
C3329,Manufacturing,M,N
C3330,Education,Medium,N
C3331,Retail,L,N
C3332,Retail,large,N
C3333,Healthcare,s,N
C3334,Manufacturing,M,N
C3335,Healthcare,Large,N
C3336,Manufacturing,s,Y
C3337,Manufacturing,large,Y
C3338,Manufacturing,M,N
C3339,Finance,large,N
C3340,Healthcare,SM,N
C3341,Healthcare,L,N
C3342,Healthcare,Med,N
C3343,Education,M,Y
C3344,,Medium,N
C3345,Technology,s,Y
C3346,,s,N
C3347,Finance,L,Y
C3348,Healthcare,L,N
C3349,,large,N
C3350,Technology,SM,Y
C3351,,Med,N
C3352,Healthcare,large,N
C3353,Manufacturing,large,N
C3354,Healthcare,Small,Y
C3355,,Small,Y
C3356,Technology,s,N
C3357,Technology,Med,Y
C3358,Technology,M,Y
C3359,Retail,large,N
C3360,Manufacturing,SM,N
C3361,Education,Small,Y
C3362,Finance,large,N
C3363,Retail,large,N
C3364,Finance,Medium,N
C3365,Healthcare,large,N
C3366,Manufacturing,L,N
C3367,Manufacturing,Medium,N
C3368,,L,N
C3369,Education,large,N
C3370,Retail,M,N
C3371,,Small,N
C3372,Healthcare,Large,Y
C3373,Technology,Medium,N
C3374,Finance,SM,N
C3375,Healthcare,M,N
C3376,Healthcare,L,N
C3377,Healthcare,L,Y
C3378,,L,N
C3379,,Med,N
C3380,Healthcare,s,N
C3381,Healthcare,large,N
C3382,Manufacturing,L,Y
C3383,Manufacturing,SM,Y
C3384,Healthcare,Small,N
C3385,Healthcare,Med,N
C3386,,Large,N
C3387,Healthcare,s,Y
C3388,Healthcare,Med,N
C3389,Technology,L,N
C3390,,SM,N
C3391,Technology,SM,N
C3392,Manufacturing,Medium,N
C3393,Manufacturing,L,N
C3394,Technology,s,N
C3395,Technology,L,N
C3396,,L,N
C3397,Healthcare,Med,N
C3398,Healthcare,s,Y
C3399,Manufacturing,s,N
C3400,Healthcare,Med,N
C3401,Finance,s,N
C3402,,Small,Y
C3403,Finance,Large,Y
C3404,Manufacturing,Med,N
C3405,Manufacturing,L,Y
C3406,Finance,Large,N
C3407,Manufacturing,Large,Y
C3408,Retail,M,N
C3409,Education,SM,N
C3410,Healthcare,large,N
C3411,Finance,Med,N
C3412,Manufacturing,Large,Y
C3413,Finance,Medium,Y
C3414,Education,Med,N
C3415,Manufacturing,L,N
C3416,Education,L,Y
C3417,Finance,Medium,N
C3418,Retail,Small,Y
C3419,Healthcare,Med,N
C3420,,SM,N
C3421,Finance,Large,N
C3422,Retail,SM,Y
C3423,Manufacturing,Small,N
C3424,Finance,Large,N
C3425,Manufacturing,SM,N
C3426,Healthcare,Med,N
C3427,Healthcare,Small,N
C3428,Technology,Large,N
C3429,Technology,Medium,Y
C3430,Finance,L,Y
C3431,Technology,s,N
C3432,Manufacturing,L,N
C3433,Manufacturing,Med,N
C3434,Technology,SM,N
C3435,Manufacturing,Large,Y
C3436,Manufacturing,s,N
C3437,Manufacturing,L,N
C3438,Finance,Small,N
C3439,Manufacturing,s,N
C3440,Retail,s,N
C3441,Finance,L,N
C3442,Finance,M,N
C3443,,Small,N
C3444,Retail,Large,N
C3445,Finance,s,N
C3446,,Med,N
C3447,Healthcare,SM,N
C3448,Manufacturing,Small,N
C3449,Healthcare,s,N
C3450,Finance,M,Y
C3451,Finance,Large,N
C3452,Technology,Medium,Y
C3453,Finance,Large,Y
C3454,Healthcare,SM,Y
C3455,Manufacturing,Large,N
C3456,Healthcare,Medium,Y
C3457,Healthcare,large,N
C3458,Technology,SM,Y
C3459,Retail,L,N
C3460,Manufacturing,Medium,N
C3461,Technology,Small,N
C3462,Technology,Medium,N
C3463,,Med,N
C3464,Technology,Med,N
C3465,Healthcare,L,N
C3466,Finance,Small,N
C3467,,L,N
C3468,Retail,L,N
C3469,Technology,s,N
C3470,,SM,Y
C3471,Technology,Large,N
C3472,Technology,s,N
C3473,Education,Med,N
C3474,Retail,Medium,N
C3475,Healthcare,Large,N
C3476,Manufacturing,L,N
C3477,Technology,M,Y
C3478,Healthcare,SM,N
C3479,Technology,s,Y
C3480,Technology,Small,N
C3481,Healthcare,M,Y
C3482,Healthcare,large,Y
C3483,,Medium,N
C3484,Healthcare,s,Y
C3485,Finance,s,Y
C3486,Finance,M,Y
C3487,Retail,M,Y
C3488,Technology,SM,N
C3489,Retail,M,N
C3490,Technology,s,Y
C3491,Technology,s,N
C3492,Technology,s,N
C3493,,Med,N
C3494,Technology,Large,N
C3495,Finance,Large,Y
C3496,Retail,L,Y
C3497,,L,N
C3498,Finance,s,Y
C3499,Manufacturing,Medium,N
C3500,Finance,Small,Y
C3501,,Large,N
C3502,,L,N
C3503,Technology,large,N
C3504,Manufacturing,Large,Y
C3505,Finance,Small,N
C3506,,Med,N
C3507,,large,N
C3508,Technology,M,N
C3509,Finance,SM,Y
C3510,Retail,Small,N
C3511,Manufacturing,M,N
C3512,,s,Y
C3513,Technology,s,N
C3514,,large,N
C3515,Finance,Medium,N
C3516,Retail,Small,N
C3517,Education,Medium,N
C3518,Technology,s,N
C3519,Manufacturing,Med,Y
C3520,Retail,s,Y
C3521,Education,Medium,Y
C3522,Technology,Medium,N
C3523,Technology,Med,N
C3524,Healthcare,Med,N
C3525,Healthcare,M,N
C3526,Healthcare,Large,N
C3527,Technology,L,N
C3528,Retail,Large,N
C3529,Technology,M,N
C3530,Healthcare,Small,N
C3531,,Med,N
C3532,Finance,s,N
C3533,Healthcare,SM,N
C3534,,Large,N
C3535,Healthcare,Med,Y
C3536,Technology,s,Y
C3537,Healthcare,Medium,N
C3538,Technology,M,N
C3539,Technology,s,N
C3540,Technology,SM,Y
C3541,Healthcare,Med,N
C3542,,Med,Y
C3543,Technology,M,Y
C3544,Finance,s,N
C3545,Technology,L,N
C3546,Healthcare,M,N
C3547,Healthcare,L,Y
C3548,Healthcare,SM,Y
C3549,Technology,Med,N
C3550,,Medium,N
C3551,Retail,Med,Y
C3552,,Medium,N
C3553,,Small,N
C3554,Finance,L,N
C3555,Technology,Medium,Y
C3556,,Small,N
C3557,Manufacturing,s,N
C3558,Technology,large,N
C3559,Manufacturing,s,N
C3560,Education,Med,Y
C3561,Finance,M,N
C3562,Finance,large,Y
C3563,Healthcare,Large,Y
C3564,Finance,Small,N
C3565,Finance,Medium,N
C3566,Finance,large,N
C3567,Finance,Med,Y
C3568,Retail,M,Y
C3569,Education,large,N
C3570,Finance,Large,N
C3571,Healthcare,s,N
C3572,Healthcare,Med,Y
C3573,Retail,M,N
C3574,Healthcare,Med,N
C3575,Healthcare,Large,N
C3576,,Med,N
C3577,Retail,M,Y
C3578,Finance,L,N
C3579,Healthcare,M,N
C3580,Manufacturing,Med,N
C3581,Technology,Large,N
C3582,Technology,large,N
C3583,Finance,s,N
C3584,,s,Y
C3585,Finance,large,N
C3586,Finance,M,N
C3587,Healthcare,M,N
C3588,Manufacturing,Med,N
C3589,Healthcare,L,N
C3590,Manufacturing,Large,Y
C3591,,large,Y
C3592,Finance,Small,Y
C3593,Healthcare,SM,N
C3594,,L,N
C3595,Healthcare,Large,N
C3596,Retail,SM,N
C3597,Healthcare,SM,N
C3598,,Large,N
C3599,Technology,Medium,N
C3600,Education,Medium,N
C3601,Technology,M,N
C3602,Education,Small,N
C3603,,Large,N
C3604,Healthcare,large,N
C3605,Retail,Large,N
C3606,Retail,Small,N
C3607,Technology,Large,N
C3608,Healthcare,SM,Y
C3609,Finance,Small,N
C3610,Technology,SM,N
C3611,Technology,s,N
C3612,,Medium,N
C3613,Healthcare,Large,N
C3614,Technology,Med,N
C3615,Education,large,Y
C3616,Retail,Med,N
C3617,Manufacturing,L,Y
C3618,Healthcare,Med,Y
C3619,Finance,Med,N
C3620,Retail,Small,N
C3621,Healthcare,large,N
C3622,Manufacturing,M,N
C3623,,Med,N
C3624,Finance,Large,N
C3625,Healthcare,M,N
C3626,,L,N
C3627,Manufacturing,s,N
C3628,,M,N
C3629,Education,Large,Y
C3630,Technology,Med,N
C3631,Technology,M,N
C3632,Finance,large,N
C3633,Healthcare,large,N
C3634,Manufacturing,Large,N
C3635,Manufacturing,Med,N
C3636,Manufacturing,L,N
C3637,Manufacturing,s,N
C3638,Education,Medium,N
C3639,,Medium,N
C3640,Retail,Large,N
C3641,Technology,M,N
C3642,Technology,Medium,N
C3643,Technology,SM,N
C3644,Retail,L,Y
C3645,Finance,SM,N
C3646,Finance,Small,N
C3647,Finance,SM,Y
C3648,,M,N
C3649,Technology,s,N
C3650,Manufacturing,L,Y
C3651,Retail,large,N
C3652,Healthcare,large,N
C3653,Retail,s,N
C3654,Healthcare,L,N
C3655,Technology,Small,N
C3656,,Medium,Y
C3657,Finance,L,N
C3658,,Large,N
C3659,Retail,Medium,N
C3660,Manufacturing,Med,Y
C3661,Finance,Small,N
C3662,Finance,Small,N
C3663,Manufacturing,large,N
C3664,Manufacturing,SM,Y
C3665,Manufacturing,L,N
C3666,Healthcare,Large,N
C3667,Finance,Large,Y
C3668,Retail,L,Y
C3669,Healthcare,Medium,N
C3670,Technology,Medium,N
C3671,Healthcare,M,N
C3672,Technology,SM,N
C3673,Retail,SM,N
C3674,Finance,M,N
C3675,Finance,s,N
C3676,Healthcare,Small,N
C3677,,s,N
C3678,Finance,L,N
C3679,Manufacturing,Large,Y
C3680,Healthcare,large,N
C3681,Healthcare,Med,N
C3682,Technology,large,Y
C3683,Technology,Large,N
C3684,Retail,Large,Y
C3685,Healthcare,Med,Y
C3686,Healthcare,SM,N
C3687,Manufacturing,Large,N
C3688,Finance,Medium,Y
C3689,,Small,N
C3690,Healthcare,L,Y
C3691,Finance,Large,N
C3692,Technology,SM,Y
C3693,Retail,Small,N
C3694,Technology,large,N
C3695,Technology,large,N
C3696,Manufacturing,SM,Y
C3697,Education,Medium,N
C3698,,L,N
C3699,Manufacturing,Small,N
C3700,Finance,SM,N
C3701,Finance,s,N
C3702,Manufacturing,SM,Y
C3703,Manufacturing,Large,N
C3704,Technology,SM,Y
C3705,,Small,N
C3706,Technology,s,N
C3707,Education,L,N
C3708,,L,N
C3709,Finance,SM,N
C3710,Healthcare,SM,Y
C3711,Technology,Small,Y
C3712,Technology,L,N
C3713,Manufacturing,s,N
C3714,Education,L,N
C3715,,M,Y
C3716,Healthcare,Medium,N
C3717,Healthcare,s,N
C3718,Healthcare,Large,N
C3719,Manufacturing,large,N
C3720,Technology,Small,Y
C3721,Finance,large,N
C3722,Healthcare,s,N
C3723,Finance,Small,Y
C3724,,Med,N
C3725,Technology,Med,N
C3726,Manufacturing,Med,N
C3727,,M,N
C3728,,Medium,Y
C3729,Finance,Small,N
C3730,Retail,Med,N
C3731,Manufacturing,Med,N
C3732,Finance,L,Y
C3733,Manufacturing,Large,N
C3734,Retail,Med,N
C3735,Technology,Med,Y
C3736,,SM,Y
C3737,Technology,SM,N
C3738,Healthcare,Medium,N
C3739,Technology,Medium,N
C3740,,SM,N
C3741,Education,M,N
C3742,Finance,Large,Y
C3743,Manufacturing,large,N
C3744,Healthcare,Med,Y
C3745,Manufacturing,Medium,N
C3746,Healthcare,large,N
C3747,Manufacturing,M,N
C3748,Retail,Large,N
C3749,Technology,L,N
C3750,Healthcare,SM,N
C3751,Healthcare,Large,N
C3752,Healthcare,Large,Y
C3753,Manufacturing,SM,N
C3754,Retail,Medium,N
C3755,Finance,Medium,Y
C3756,Technology,Med,N
C3757,Manufacturing,M,Y
C3758,Education,Med,N
C3759,Manufacturing,s,N
C3760,Education,Medium,N
C3761,Technology,L,Y
C3762,Manufacturing,L,N
C3763,Healthcare,M,N
C3764,,SM,Y
C3765,Healthcare,M,N
C3766,Retail,large,N
C3767,Technology,M,N
C3768,Manufacturing,Med,Y
C3769,Technology,Large,N
C3770,Finance,L,N
C3771,Healthcare,M,N
C3772,Technology,L,N
C3773,Finance,Large,Y
C3774,,SM,N
C3775,Manufacturing,Small,N
C3776,Finance,large,Y
C3777,Retail,M,N
C3778,Manufacturing,L,N
C3779,Healthcare,s,Y
C3780,Manufacturing,s,Y
C3781,Retail,Medium,N
C3782,,large,N
C3783,Healthcare,L,N
C3784,Technology,s,N
C3785,Healthcare,SM,N
C3786,Finance,L,N
C3787,,M,Y
C3788,Healthcare,s,Y
C3789,Manufacturing,s,N
C3790,Technology,Small,N
C3791,Technology,M,N
C3792,Retail,M,N
C3793,Healthcare,SM,N
C3794,Technology,Medium,Y
C3795,Technology,Medium,N
C3796,,Med,Y
C3797,Technology,Small,N
C3798,,large,Y
C3799,Healthcare,L,N
C3800,Manufacturing,Large,N
C3801,Manufacturing,L,N
C3802,Retail,M,N
C3803,Manufacturing,M,N
C3804,Manufacturing,large,N
C3805,Finance,Med,Y
C3806,Finance,Large,N
C3807,Healthcare,L,N
C3808,Finance,large,N
C3809,Finance,Large,N
C3810,Technology,Large,N
C3811,Finance,large,N
C3812,Finance,M,N
C3813,Finance,Med,N
C3814,Technology,SM,N
C3815,Manufacturing,Small,N
C3816,Retail,M,N
C3817,Healthcare,SM,Y
C3818,Manufacturing,large,N
C3819,Retail,SM,Y
C3820,Technology,Large,N
C3821,Healthcare,SM,N
C3822,Technology,M,N
C3823,Technology,Small,N
C3824,Retail,Large,N
C3825,,Large,Y
C3826,Healthcare,M,N
C3827,Finance,Med,N
C3828,Manufacturing,Small,N
C3829,Healthcare,SM,N
C3830,Healthcare,large,N
C3831,Technology,Med,N
C3832,Finance,s,N
C3833,Manufacturing,M,N
C3834,Technology,s,N
C3835,Technology,s,N
C3836,,large,N
C3837,Finance,Med,N
C3838,Manufacturing,s,N
C3839,Education,Small,N
C3840,Healthcare,Small,Y
C3841,,large,N
C3842,Finance,L,N
C3843,Technology,Large,N
C3844,Finance,L,N
C3845,Manufacturing,Small,N
C3846,Healthcare,L,N
C3847,Healthcare,Small,N
C3848,Healthcare,Small,N
C3849,Healthcare,Large,N
C3850,Education,M,N
C3851,Finance,large,N
C3852,Manufacturing,large,N
C3853,,Small,Y
C3854,Manufacturing,Small,N
C3855,Technology,Large,N
C3856,Technology,Medium,Y
C3857,Education,Small,Y
C3858,Retail,Medium,N
C3859,Healthcare,s,N
C3860,Retail,M,N
C3861,Healthcare,Med,N
C3862,Manufacturing,s,Y
C3863,Technology,SM,N
C3864,Healthcare,s,N
C3865,Healthcare,Medium,N
C3866,Manufacturing,Medium,N
C3867,Healthcare,s,N
C3868,Retail,large,N
C3869,Technology,large,N
C3870,,SM,N
C3871,Finance,large,N
C3872,,s,Y
C3873,Finance,Medium,Y
C3874,Retail,Medium,N
C3875,Healthcare,Small,N
C3876,Technology,L,N
C3877,Technology,M,N
C3878,Healthcare,Med,N
C3879,Healthcare,large,Y
C3880,Finance,Medium,N
C3881,Manufacturing,L,N
C3882,Technology,large,Y
C3883,Healthcare,Med,N
C3884,Finance,s,N
C3885,Finance,Small,N
C3886,Healthcare,Small,N
C3887,Retail,Small,N
C3888,Finance,large,N
C3889,Manufacturing,s,N
C3890,Technology,L,Y
C3891,Retail,large,N
C3892,Manufacturing,s,Y
C3893,Technology,Small,Y
C3894,Manufacturing,large,N
C3895,Retail,SM,N
C3896,Retail,L,N
C3897,Retail,Medium,Y
C3898,Technology,M,N
C3899,Retail,Medium,Y
C3900,Retail,SM,N
C3901,Education,s,N
C3902,Manufacturing,L,Y
C3903,Education,s,N
C3904,Finance,Medium,Y
C3905,Healthcare,Med,N
C3906,,SM,N
C3907,Manufacturing,L,Y
C3908,Education,Medium,Y
C3909,Manufacturing,Large,N
C3910,Healthcare,SM,N
C3911,Finance,M,N
C3912,Technology,Medium,N
C3913,Healthcare,L,N
C3914,Manufacturing,large,N
C3915,Healthcare,M,N
C3916,Technology,SM,Y
C3917,Technology,Small,Y
C3918,Technology,Medium,N
C3919,Manufacturing,large,N
C3920,Technology,Small,Y
C3921,Technology,M,Y
C3922,Healthcare,L,N
C3923,Manufacturing,L,N
C3924,Finance,Medium,N
C3925,Manufacturing,SM,N
C3926,Retail,s,N
C3927,Finance,large,N
C3928,Healthcare,M,Y
C3929,Finance,Med,Y
C3930,Manufacturing,s,N
C3931,,SM,N
C3932,Healthcare,M,N
C3933,Healthcare,L,N
C3934,Healthcare,large,N
C3935,Technology,Small,N
C3936,Manufacturing,large,N
C3937,Healthcare,M,Y
C3938,Finance,SM,N
C3939,Education,Small,N
C3940,Technology,M,N
C3941,,Large,Y
C3942,Manufacturing,large,N
C3943,,large,Y
C3944,Technology,Large,N
C3945,Manufacturing,Medium,N
C3946,Healthcare,Med,N
C3947,Finance,Large,N
C3948,Finance,Large,Y
C3949,Retail,L,N
C3950,Technology,SM,Y
C3951,Finance,Med,N
C3952,Technology,L,N
C3953,,Small,N
C3954,Finance,M,N
C3955,Retail,Med,N
C3956,Retail,Medium,N
C3957,Technology,Medium,N
C3958,,L,N
C3959,,SM,Y
C3960,Retail,Medium,N
C3961,Finance,L,N
C3962,Finance,large,N
C3963,Manufacturing,s,N
C3964,Manufacturing,Med,Y
C3965,Finance,Small,N
C3966,Finance,Large,N
C3967,Healthcare,Med,Y
C3968,Healthcare,Med,N
C3969,,M,Y
C3970,,Med,N
C3971,,s,N
C3972,Retail,L,N
C3973,Retail,Med,Y
C3974,,large,N
C3975,Healthcare,M,N
C3976,Manufacturing,M,N
C3977,Manufacturing,s,Y
C3978,Manufacturing,Large,N
C3979,Manufacturing,Med,N
C3980,,M,N
C3981,Healthcare,large,N
C3982,Healthcare,SM,N
C3983,Technology,SM,Y
C3984,,Med,N
C3985,,Large,N
C3986,Retail,Med,N
C3987,Healthcare,Medium,Y
C3988,Retail,L,N
C3989,Retail,Small,N
C3990,Manufacturing,Medium,N
C3991,Finance,L,Y
C3992,Education,Med,N
C3993,Healthcare,Medium,Y
C3994,Finance,M,N
C3995,,Medium,N
C3996,,Large,N
C3997,Retail,Large,N
C3998,Finance,L,N
C3999,Technology,Medium,N
C4000,Technology,M,N
C4001,Healthcare,s,N
C4002,Manufacturing,Med,N
C4003,,Small,N
C4004,Finance,Med,N
C4005,Manufacturing,Large,N
C4006,Manufacturing,M,N
C4007,Education,Small,N
C4008,Technology,M,N
C4009,Finance,L,N
C4010,Healthcare,Large,N
C4011,Finance,s,Y
C4012,,L,N
C4013,Technology,s,Y
C4014,Healthcare,Small,N
C4015,Finance,L,N
C4016,Finance,s,Y
C4017,Manufacturing,Large,Y
C4018,Healthcare,large,N
C4019,,SM,N
C4020,Healthcare,SM,N
C4021,,large,N
C4022,Education,Med,Y
C4023,,L,N
C4024,Healthcare,M,N
C4025,Finance,L,N
C4026,Retail,Large,N
C4027,Finance,Med,N
C4028,Manufacturing,Med,N
C4029,Finance,Medium,Y
C4030,,Med,N
C4031,Education,large,N
C4032,Finance,M,N
C4033,Manufacturing,Med,N
C4034,Healthcare,s,N
C4035,Manufacturing,Med,N
C4036,,Medium,N
C4037,Healthcare,L,N
C4038,Finance,M,N
C4039,Healthcare,L,N
C4040,,L,N
C4041,Finance,Med,N
C4042,Finance,Medium,Y
C4043,Finance,Med,N
C4044,Retail,Large,Y
C4045,Manufacturing,s,N
C4046,Healthcare,Med,N
C4047,Technology,M,N
C4048,Finance,SM,N
C4049,Technology,large,Y
C4050,Healthcare,SM,N
C4051,Education,large,N
C4052,Technology,SM,Y
C4053,Education,Medium,Y
C4054,Finance,s,N
C4055,Finance,L,N
C4056,Technology,SM,Y
C4057,,large,N
C4058,Retail,large,N
C4059,,Large,N
C4060,Finance,Med,N
C4061,Finance,SM,N
C4062,Technology,M,N
C4063,Manufacturing,Med,N
C4064,Retail,large,N
C4065,Finance,Medium,N
C4066,Technology,Med,N
C4067,,s,Y
C4068,Healthcare,L,N
C4069,Technology,Large,N
C4070,Healthcare,SM,N
C4071,Healthcare,SM,Y
C4072,Manufacturing,M,N
C4073,Healthcare,M,N
C4074,,L,N
C4075,Finance,Small,N
C4076,Technology,Large,Y
C4077,Finance,s,N
C4078,Education,SM,N
C4079,Manufacturing,large,N
C4080,Healthcare,Med,N
C4081,Manufacturing,Large,N
C4082,,s,N
C4083,Finance,Medium,Y
C4084,Technology,Med,Y
C4085,Manufacturing,Small,N
C4086,Technology,Medium,N
C4087,Finance,Med,N
C4088,Manufacturing,s,N
C4089,Education,s,N
C4090,Finance,Medium,N
C4091,Retail,M,Y
C4092,Manufacturing,s,N
C4093,Finance,L,Y
C4094,Technology,large,N
C4095,Healthcare,M,N
C4096,,Med,N
C4097,Healthcare,Med,N
C4098,Technology,M,N
C4099,Manufacturing,Medium,N
C4100,Healthcare,Large,Y
C4101,Manufacturing,L,Y
C4102,Healthcare,Small,N
