CustomerID,TotalSpend,AvgSpend,TransactionCount,AvgQuantity,Age,Gender,IncomeLevel,LoyaltyMember,Segment
C04851,1124.44,124.94,9,3.22,46,Female,Medium,Yes,0
C04852,110.53,110.53,1,1.00,51,Female,Medium,Yes,1
C04853,452.76,90.55,5,2.80,19,Male,High,Yes,2
C04854,322.20,80.55,4,1.50,64,Female,Medium,Yes,1
C04855,697.01,116.17,6,2.17,28,Male,Low,No,0
C04856,509.45,84.91,6,11.17,57,Female,Low,Yes,2
C04857,787.76,131.29,6,3.17,31,Male,High,Yes,0
C04858,657.74,109.62,6,2.50,60,Female,Low,Yes,0
C04859,248.51,62.13,4,2.25,57,Female,Medium,Yes,1
C04860,343.72,114.57,3,3.33,35,Female,Low,Yes,2
C04861,977.13,97.71,10,1.90,33,Female,Medium,No,0
C04862,530.69,88.45,6,2.50,31,Female,High,Yes,0
C04863,732.74,104.68,7,2.14,22,Female,High,Yes,0
C04864,411.16,68.53,6,1.83,43,Female,Medium,No,1
C04865,704.25,117.38,6,2.17,26,Female,Low,Yes,0
C04866,390.48,97.62,4,1.50,31,Male,Low,No,2
C04867,897.51,81.59,11,6.00,45,Male,High,Yes,0
C04868,408.88,136.29,3,3.00,59,Female,Medium,No,1
C04869,502.88,71.84,7,2.29,21,Male,Low,Yes,0
C04870,453.30,151.10,3,2.33,19,Male,Low,No,2
C04871,1025.46,128.18,8,2.00,45,Female,Low,No,0
C04872,529.47,88.25,6,3.00,22,Male,Low,Yes,2
C04873,501.23,100.25,5,9.20,58,Male,Medium,Yes,1
C04874,720.63,144.13,5,2.60,28,Female,Low,Yes,0
C04875,288.78,96.26,3,2.33,23,Male,Low,Yes,2
C04876,509.38,84.90,6,2.50,53,Male,High,No,2
C04877,410.33,136.78,3,2.33,34,Female,Medium,No,1
C04878,656.86,93.84,7,2.00,47,Male,High,No,0
C04879,554.55,138.64,4,3.00,66,Female,Low,Yes,2
C04880,379.43,94.86,4,2.75,36,Female,Low,No,2
C04881,605.13,86.45,7,1.71,41,Male,Low,Yes,0
C04882,535.29,133.82,4,3.00,67,Female,High,Yes,2
C04883,578.06,115.61,5,1.40,27,Female,High,Yes,0
C04884,660.11,94.30,7,2.57,19,Male,Low,Yes,0
C04885,298.79,99.60,3,2.33,64,Male,High,Yes,2
C04886,401.53,100.38,4,1.25,21,Female,Medium,Yes,1
C04887,433.25,86.65,5,2.20,52,Female,Medium,No,1
C04888,133.51,66.76,2,2.00,59,Male,High,No,2
C04889,718.99,102.71,7,2.43,33,Female,Low,Yes,0
C04890,687.41,114.57,6,2.00,44,Female,Low,No,0
C04891,574.86,114.97,5,3.20,66,Male,Low,No,2
C04892,711.61,79.07,9,2.89,53,Female,High,No,0
C04893,102.05,25.51,4,4.75,59,Male,Low,No,2
C04894,753.04,107.58,7,3.00,59,Male,Low,No,0
C04895,207.05,103.53,2,1.50,29,Female,High,No,2
C04896,303.32,75.83,4,2.75,22,Female,Medium,Yes,1
C04897,691.73,86.47,8,3.00,60,Male,High,Yes,0
C04898,99.50,99.50,1,1.00,55,Male,High,Yes,2
C04899,458.32,65.47,7,2.71,67,Female,Medium,Yes,1
C04900,731.83,121.97,6,2.83,46,Female,Low,No,0
C04901,546.71,91.12,6,2.50,45,Female,High,No,0
C04902,782.36,97.80,8,2.25,63,Female,High,No,0
C04903,82.31,41.16,2,3.00,55,Female,High,No,2
C04904,385.15,96.29,4,2.75,21,Female,Low,No,2
C04905,341.44,113.81,3,13.33,56,Male,Medium,Yes,1
C04906,535.79,107.16,5,2.80,51,Male,Medium,No,1
C04907,427.35,71.23,6,2.17,43,Female,Medium,No,1
C04908,518.79,129.70,4,2.75,58,Male,Low,No,2
C04909,458.71,76.45,6,11.50,52,Male,High,Yes,2
C04910,517.41,86.24,6,1.67,41,Male,Medium,No,1
C04911,300.54,100.18,3,3.67,27,Male,Low,No,2
C04912,561.01,140.25,4,2.25,54,Female,Medium,Yes,1
C04913,792.50,113.21,7,2.86,19,Male,Low,Yes,0
C04914,914.13,91.41,10,1.80,66,Male,Low,No,0
C04915,395.94,79.19,5,2.80,48,Female,Low,Yes,2
C04916,609.22,101.54,6,1.83,61,Male,High,No,0
C04917,624.89,124.98,5,2.60,20,Female,High,Yes,0
C04918,407.82,81.56,5,3.20,61,Female,Low,Yes,2
C04919,442.03,88.41,5,13.20,40,Male,Medium,Yes,1
C04920,422.88,84.58,5,2.60,24,Female,Low,No,2
C04921,508.50,101.70,5,3.00,30,Female,Medium,No,1
C04922,455.94,113.98,4,16.75,29,Female,Low,Yes,2
C04923,797.29,88.59,9,8.22,57,Male,Low,Yes,0
C04924,464.33,92.87,5,2.60,25,Male,Medium,Yes,1
C04925,546.62,91.10,6,2.67,46,Male,High,No,0
C04926,1088.22,108.82,10,2.50,58,Female,Low,Yes,0
C04927,351.24,87.81,4,3.00,19,Female,Low,No,2
C04928,529.30,88.22,6,3.17,37,Female,High,No,0
C04929,100.49,100.49,1,4.00,69,Male,High,Yes,2
C04930,703.42,100.49,7,2.86,23,Female,Medium,No,1
C04931,206.36,103.18,2,1.50,51,Female,High,Yes,2
C04932,651.72,130.34,5,2.00,42,Male,Medium,Yes,1
C04933,639.58,106.60,6,2.83,60,Male,Low,Yes,0
C04934,943.84,104.87,9,2.44,61,Male,Low,No,0
C04935,283.01,70.75,4,2.25,43,Male,Low,No,2
C04936,34.67,17.34,2,3.00,61,Male,Low,Yes,2
C04937,360.03,90.01,4,3.00,65,Male,High,No,2
C04938,971.85,88.35,11,2.91,45,Male,Medium,Yes,0
C04939,550.81,91.80,6,2.33,60,Female,Medium,Yes,1
C04940,1047.32,95.21,11,2.00,61,Female,Medium,No,0
C04941,268.45,67.11,4,2.75,30,Female,Medium,Yes,1
C04942,118.82,59.41,2,1.50,45,Male,Low,Yes,2
C04943,855.63,106.95,8,2.38,31,Male,Low,Yes,0
C04944,123.99,62.00,2,2.50,25,Male,Low,No,2
C04945,860.81,122.97,7,2.29,47,Male,High,Yes,0
C04946,349.06,69.81,5,2.20,44,Female,High,No,2
C04947,295.82,73.96,4,2.50,28,Female,Low,No,2
C04948,408.73,81.75,5,7.00,51,Male,High,Yes,2
C04949,485.53,121.38,4,3.00,27,Male,Low,Yes,2
C04950,435.91,145.30,3,1.67,55,Male,Low,No,2
C04951,342.39,85.60,4,15.75,36,Male,Low,No,2
C04952,316.41,79.10,4,2.00,59,Female,Low,No,2
C04953,239.96,47.99,5,11.80,45,Female,High,Yes,2
C04954,591.26,118.25,5,2.40,31,Male,Low,No,0
C04955,463.84,154.61,3,6.33,39,Female,High,No,2
C04956,483.93,120.98,4,2.50,27,Female,Medium,No,1
C04957,374.66,93.66,4,2.00,49,Female,High,No,2
C04958,437.85,87.57,5,1.60,38,Female,High,Yes,2
C04959,643.73,107.29,6,2.50,32,Male,Low,No,0
C04960,359.32,71.86,5,1.80,69,Male,Low,No,2
C04961,518.51,103.70,5,2.60,34,Female,High,No,2
C04962,835.81,119.40,7,2.14,67,Male,Low,Yes,0
C04963,482.79,120.70,4,3.00,63,Female,High,No,2
C04964,433.14,72.19,6,2.67,53,Female,Low,Yes,2
C04965,62.36,62.36,1,2.00,20,Male,Medium,No,1
C04966,574.52,114.90,5,2.80,32,Female,High,Yes,0
C04967,764.99,95.62,8,2.38,62,Male,Medium,No,1
C04968,586.92,117.38,5,2.60,66,Male,Low,Yes,2
C04969,426.59,85.32,5,2.60,20,Female,Low,Yes,2
C04970,603.86,100.64,6,2.00,23,Female,Medium,Yes,1
C04971,827.99,103.50,8,2.25,31,Female,Medium,No,1
C04972,374.92,93.73,4,2.25,64,Male,Low,Yes,2
C04973,420.28,70.05,6,2.67,46,Female,Low,No,2
C04974,494.02,98.80,5,2.20,47,Male,High,Yes,2
C04975,517.84,86.31,6,2.67,31,Male,High,Yes,2
C04976,195.86,97.93,2,4.00,28,Male,High,Yes,2
C04977,606.67,121.33,5,2.00,52,Male,Medium,No,1
C04978,632.81,126.56,5,7.60,49,Female,Medium,No,1
C04979,297.60,74.40,4,2.25,48,Male,Medium,Yes,1
C04980,212.83,106.41,2,3.50,53,Male,High,No,2
C04981,72.58,72.58,1,1.00,49,Female,Medium,No,1
C04982,150.93,75.47,2,3.00,49,Male,Medium,No,1
C04983,607.21,151.80,4,2.50,21,Male,Low,Yes,0
C04984,515.68,103.14,5,2.00,40,Female,Low,Yes,2
C04985,489.57,69.94,7,1.86,57,Female,High,No,0
C04986,337.05,84.26,4,16.50,49,Female,Low,Yes,2
C04987,705.15,117.52,6,3.17,69,Female,Low,No,0
C04988,564.06,94.01,6,1.50,43,Female,Medium,Yes,1
C04989,435.55,72.59,6,3.33,53,Male,High,Yes,2
C04990,485.03,97.01,5,2.80,28,Female,Low,Yes,2
C04991,458.64,91.73,5,2.80,44,Female,Low,No,2
C04992,887.99,88.80,10,2.40,48,Male,High,Yes,0
C04993,241.52,60.38,4,2.00,69,Female,High,Yes,2
C04994,928.70,103.19,9,7.89,27,Female,Medium,Yes,0
C04995,841.68,105.21,8,2.50,64,Male,High,No,0
C04996,588.07,117.61,5,1.40,28,Female,High,No,0
C04997,487.81,81.30,6,3.17,46,Female,Low,Yes,2
C04998,611.74,101.96,6,3.00,66,Male,High,No,0
C04999,695.98,116.00,6,2.33,37,Male,Medium,No,1
C05000,228.40,76.13,3,2.67,69,Female,Low,No,2
C05001,5.00,5.00,1,2.00,63,Male,High,No,2
C05002,702.67,117.11,6,2.67,54,Female,Low,Yes,0
C05003,489.37,81.56,6,3.00,56,Female,High,Yes,2
C05004,596.13,99.36,6,2.67,35,Male,High,No,0
C05005,444.31,88.86,5,2.40,60,Male,Low,No,2
C05006,364.52,60.75,6,6.00,64,Female,High,Yes,2
C05007,720.17,120.03,6,3.50,19,Male,High,No,0
C05008,247.39,82.46,3,1.33,19,Female,High,Yes,2
C05009,375.32,75.06,5,2.60,44,Female,Medium,Yes,1
C05010,759.03,126.51,6,2.33,61,Male,Low,Yes,0
C05011,360.45,90.11,4,2.00,55,Male,Medium,Yes,1
C05012,488.95,122.24,4,2.50,31,Male,Low,Yes,2
C05013,291.82,58.36,5,2.80,32,Male,High,Yes,2
C05014,635.25,127.05,5,3.00,29,Male,Low,No,0
C05015,194.92,64.97,3,2.33,25,Female,Low,Yes,2
C05016,357.64,89.41,4,3.50,44,Female,High,Yes,2
C05018,587.02,97.84,6,3.00,63,Female,High,Yes,0
C05019,296.08,98.69,3,2.33,64,Female,High,Yes,2
C05020,307.84,76.96,4,2.50,38,Male,High,No,2
C05021,570.51,142.63,4,2.75,68,Female,High,No,2
C05022,455.77,91.15,5,13.20,24,Male,High,Yes,2
C05024,525.54,87.59,6,10.50,29,Female,Low,No,2
C05025,492.41,123.10,4,2.50,53,Female,Low,No,2
C05026,515.26,85.88,6,2.83,34,Male,Low,No,2
C05027,310.53,77.63,4,3.25,69,Female,Low,No,2
C05028,462.77,77.13,6,2.17,49,Female,Low,Yes,2
C05029,666.71,111.12,6,2.83,69,Male,Low,Yes,0
C05030,537.97,107.59,5,2.40,22,Female,High,No,2
C05031,115.55,57.78,2,1.50,20,Male,High,No,2
C05032,366.41,61.07,6,2.83,49,Male,Low,No,2
C05033,513.08,85.51,6,1.83,62,Female,Low,No,2
C05034,359.82,119.94,3,3.33,23,Female,High,No,2
C05035,406.83,81.37,5,3.40,63,Female,Medium,Yes,1
C05036,243.08,121.54,2,2.00,27,Male,High,No,2
C05037,517.31,86.22,6,2.50,30,Female,Low,Yes,2
C05038,685.25,97.89,7,10.43,18,Female,Low,Yes,0
C05039,243.35,60.84,4,2.50,34,Female,Medium,Yes,1
C05040,458.32,152.77,3,2.67,64,Male,Medium,Yes,1
C05041,257.96,64.49,4,3.00,32,Female,Low,No,2
C05042,404.57,67.43,6,2.00,59,Male,Medium,No,1
C05043,662.60,110.43,6,2.50,61,Female,Low,Yes,0
C05044,574.92,143.73,4,3.00,44,Male,Low,No,2
C05045,158.22,79.11,2,3.00,61,Female,Medium,Yes,1
C05046,849.80,106.23,8,3.00,33,Male,Low,No,0
C05047,628.41,104.74,6,2.33,28,Male,Low,No,0
C05048,688.46,114.74,6,3.17,44,Male,Medium,No,1
C05049,683.19,136.64,5,3.20,40,Male,High,No,0
C05050,794.83,113.55,7,2.57,42,Male,High,No,0
C05051,420.51,105.13,4,2.25,63,Female,Low,No,2
C05052,504.45,168.15,3,2.33,52,Male,High,Yes,2
C05053,260.27,52.05,5,2.60,44,Male,Medium,Yes,1
C05054,948.31,118.54,8,2.88,20,Male,Low,Yes,0
C05055,501.08,83.51,6,2.17,45,Male,Medium,Yes,1
C05056,942.43,157.07,6,2.67,31,Female,Medium,Yes,1
C05057,201.30,67.10,3,15.33,67,Male,Low,No,2
C05058,290.06,96.69,3,2.67,56,Female,High,Yes,2
C05059,1058.34,117.59,9,2.67,66,Female,Low,No,0
C05060,434.22,72.37,6,2.50,50,Male,Medium,Yes,1
C05061,196.24,196.24,1,3.00,30,Female,Low,No,2
C05062,508.80,84.80,6,2.83,55,Male,Low,No,2
C05063,146.35,146.35,1,4.00,50,Male,High,Yes,2
C05064,230.20,76.73,3,19.67,18,Female,Low,Yes,2
C05065,548.82,78.40,7,3.29,53,Male,High,No,0
C05066,894.65,127.81,7,3.29,51,Female,Medium,No,1
C05067,881.67,125.95,7,1.86,69,Male,High,No,0
C05068,448.34,112.09,4,15.50,25,Male,Low,No,2
C05069,481.03,120.26,4,1.75,50,Male,Low,No,2
C05070,684.41,136.88,5,12.40,67,Male,Low,Yes,0
C05071,932.69,133.24,7,2.14,63,Female,Low,Yes,0
C05072,928.88,103.21,9,2.44,54,Male,Medium,Yes,0
C05073,817.11,116.73,7,2.29,67,Female,Medium,No,1
C05074,157.88,157.88,1,2.00,42,Male,Low,No,2
C05075,445.07,74.18,6,11.67,25,Male,Low,No,2
C05076,161.89,161.89,1,2.00,27,Male,Low,No,2
C05077,576.10,115.22,5,13.80,66,Female,High,No,2
C05078,449.78,89.96,5,3.00,62,Female,High,Yes,2
C05079,364.78,91.20,4,2.75,25,Male,Low,No,2
C05080,483.05,120.76,4,2.00,56,Male,High,Yes,2
C05081,343.07,85.77,4,15.75,32,Male,Medium,Yes,1
C05082,214.30,71.43,3,3.00,67,Male,High,No,2
C05083,46.55,46.55,1,4.00,67,Male,High,No,2
C05084,895.79,99.53,9,1.78,63,Female,High,No,0
C05085,1034.89,114.99,9,2.89,67,Male,High,No,0
C05086,253.11,84.37,3,3.33,33,Male,High,Yes,2
C05087,812.60,101.58,8,2.50,23,Female,Low,No,0
C05088,408.41,136.14,3,2.67,26,Male,Low,Yes,2
C05089,256.16,64.04,4,2.00,28,Female,Low,No,2
C05090,849.70,94.41,9,8.11,18,Female,Low,Yes,0
C05091,344.77,114.92,3,3.33,37,Male,Medium,Yes,1
C05092,105.27,52.64,2,1.50,18,Female,High,No,2
C05093,1094.49,109.45,10,7.90,30,Female,High,No,0
C05094,811.61,90.18,9,2.78,33,Male,High,Yes,0
C05095,1061.02,117.89,9,2.22,39,Male,Medium,No,0
C05096,572.79,81.83,7,2.57,45,Female,Medium,No,1
C05097,888.47,126.92,7,3.14,62,Male,High,Yes,0
C05098,1063.43,132.93,8,2.25,49,Female,Low,No,0
C05099,365.34,73.07,5,2.00,20,Female,Low,Yes,2
C05100,374.83,93.71,4,2.50,32,Female,High,No,2
C05101,281.36,93.79,3,2.67,33,Male,Low,Yes,2
C05102,276.82,92.27,3,2.00,34,Female,Low,No,2
C05103,93.02,46.51,2,1.50,68,Female,High,Yes,2
C05104,298.77,74.69,4,3.00,66,Female,High,No,2
C05105,530.95,106.19,5,1.60,18,Male,Low,No,2
C05106,344.35,172.18,2,2.00,69,Male,Low,No,2
C05107,489.72,122.43,4,2.25,39,Male,Low,Yes,2
C05108,509.83,101.97,5,3.00,46,Male,High,No,2
C05109,365.34,91.34,4,3.00,39,Female,Low,Yes,2
C05110,346.39,115.46,3,2.67,19,Male,Low,Yes,2
C05111,449.81,89.96,5,2.40,24,Female,Medium,No,1
C05112,592.55,118.51,5,2.80,63,Male,Medium,Yes,1
C05113,965.22,96.52,10,2.60,45,Female,High,Yes,0
C05114,818.16,116.88,7,9.43,60,Female,Low,Yes,0
C05115,842.14,84.21,10,2.50,18,Female,Medium,Yes,0
C05116,230.57,57.64,4,3.00,35,Male,Low,Yes,2
C05117,310.64,51.77,6,2.33,34,Female,Low,No,2
C05118,70.72,35.36,2,2.00,62,Male,Medium,Yes,1
C05119,897.99,99.78,9,18.22,22,Female,Medium,Yes,0
C05120,1194.18,119.42,10,2.80,25,Male,High,Yes,0
C05121,905.25,113.16,8,2.25,24,Female,Low,No,0
C05122,560.40,93.40,6,2.00,25,Male,High,Yes,0
C05123,424.66,106.17,4,3.50,34,Female,Low,No,2
C05124,905.21,100.58,9,2.78,27,Male,Low,Yes,0
C05125,732.02,146.40,5,2.20,53,Female,High,Yes,0
C05126,376.96,94.24,4,3.00,69,Female,Low,Yes,2
C05127,844.01,140.67,6,2.33,35,Male,High,No,0
C05128,893.67,111.71,8,2.25,22,Female,Low,No,0
C05129,554.32,92.39,6,11.67,64,Male,High,No,0
C05130,389.53,97.38,4,2.00,48,Male,High,Yes,2
C05131,522.60,104.52,5,1.60,43,Male,Medium,No,1
C05132,488.31,97.66,5,2.80,55,Male,High,No,2
C05133,303.01,60.60,5,2.40,67,Female,Medium,No,1
C05134,678.90,113.15,6,2.33,60,Male,Low,Yes,0
C05135,290.37,72.59,4,2.50,25,Male,High,No,2
C05136,465.04,77.51,6,2.67,64,Male,High,Yes,2
C05137,314.40,157.20,2,29.00,31,Male,High,No,2
C05138,386.31,96.58,4,3.25,23,Male,Low,Yes,2
C05139,567.64,94.61,6,6.83,48,Female,Low,Yes,0
C05140,636.58,127.32,5,1.80,18,Male,Low,No,0
C05141,390.01,130.00,3,2.00,60,Male,High,No,2
C05142,451.82,112.96,4,2.00,19,Female,High,Yes,2
C05143,413.86,82.77,5,3.20,56,Female,High,No,2
C05144,306.37,153.19,2,1.00,63,Male,Low,Yes,2
C05145,453.52,90.70,5,2.40,41,Male,Low,Yes,2
C05146,483.30,120.83,4,2.50,26,Female,Medium,Yes,1
C05147,379.62,94.91,4,2.00,36,Female,High,No,2
C05148,794.02,132.34,6,2.17,49,Female,Low,No,0
C05149,578.62,96.44,6,11.67,64,Male,Low,No,0
C05150,398.28,66.38,6,3.50,56,Female,High,No,2
C05151,737.64,92.21,8,9.00,42,Female,Low,Yes,0
C05152,610.94,122.19,5,1.80,55,Female,High,No,0
C05153,642.33,91.76,7,3.14,32,Male,Low,No,0
C05154,414.43,82.89,5,3.60,48,Female,Medium,No,1
C05155,551.86,110.37,5,2.20,18,Female,High,Yes,0
C05156,234.83,117.41,2,3.50,37,Female,Medium,No,1
C05157,878.37,97.60,9,2.56,25,Male,Medium,No,0
C05158,768.90,109.84,7,2.43,41,Female,Low,Yes,0
C05159,1051.26,116.81,9,7.44,48,Male,Low,No,0
C05160,692.19,98.88,7,3.29,35,Male,Low,No,0
C05161,354.63,118.21,3,2.33,28,Male,Medium,No,1
C05162,572.01,114.40,5,3.40,24,Female,High,Yes,0
C05163,597.42,66.38,9,2.22,33,Female,Low,Yes,0
C05164,690.46,115.08,6,2.50,28,Male,Low,Yes,0
C05165,453.57,90.71,5,8.40,57,Male,Medium,Yes,1
C05166,429.77,107.44,4,3.50,67,Female,High,No,2
C05167,534.03,76.29,7,9.00,41,Male,Low,No,0
C05168,538.95,89.83,6,2.83,69,Female,Medium,No,1
C05169,479.04,95.81,5,2.00,25,Female,Medium,No,1
C05170,795.90,113.70,7,2.57,29,Female,Medium,No,1
C05171,202.15,67.38,3,2.00,42,Female,Low,No,2
C05172,235.31,58.83,4,2.75,42,Male,High,Yes,2
C05173,443.62,88.72,5,13.00,34,Male,Low,No,2
C05174,441.00,88.20,5,2.60,57,Female,High,No,2
C05175,295.92,73.98,4,2.25,63,Male,Low,Yes,2
C05176,396.61,132.20,3,19.33,43,Male,Low,No,2
C05177,273.52,68.38,4,2.75,28,Female,Low,No,2
C05178,373.90,93.48,4,2.25,46,Male,Low,Yes,2
C05179,764.42,95.55,8,2.63,43,Female,Low,Yes,0
C05180,451.24,112.81,4,3.00,60,Female,High,No,2
C05181,99.37,49.69,2,1.50,37,Male,High,Yes,2
C05182,480.59,120.15,4,3.50,34,Male,Low,Yes,2
C05183,342.81,114.27,3,3.00,24,Female,Medium,Yes,1
C05184,583.99,116.80,5,2.80,49,Female,High,No,0
C05185,535.54,76.51,7,3.29,61,Female,Medium,No,1
C05186,324.00,108.00,3,2.33,22,Female,High,Yes,2
C05187,477.88,95.58,5,12.80,19,Female,Low,Yes,2
C05188,487.34,97.47,5,2.40,63,Female,Low,No,2
C05189,783.09,97.89,8,3.38,50,Male,High,No,0
C05190,235.42,58.86,4,2.75,65,Female,High,Yes,2
C05191,484.34,69.19,7,2.86,28,Female,High,Yes,0
C05192,486.02,121.51,4,1.75,40,Male,Medium,Yes,1
C05193,456.18,91.24,5,2.60,60,Male,Low,Yes,2
C05194,543.28,90.55,6,2.17,35,Male,Low,Yes,2
C05195,274.20,68.55,4,2.75,49,Female,Medium,Yes,1
C05196,442.55,88.51,5,3.00,67,Female,Low,Yes,2
C05197,656.78,82.10,8,1.75,69,Male,High,Yes,0
C05198,563.32,80.47,7,2.57,25,Female,High,No,0
C05199,554.20,92.37,6,11.50,52,Female,Medium,No,1
C05200,259.31,51.86,5,2.60,28,Female,Low,No,2
C05201,505.53,101.11,5,1.20,59,Female,Low,No,2
C05202,676.66,112.78,6,2.17,37,Male,Medium,Yes,1
C05203,370.51,92.63,4,1.75,37,Female,Medium,No,1
C05204,24.17,24.17,1,3.00,31,Female,Low,No,2
C05205,112.01,56.00,2,1.50,35,Female,Low,No,2
C05206,464.18,77.36,6,2.50,44,Male,High,No,2
C05207,382.79,95.70,4,2.75,54,Male,Medium,No,1
C05208,520.92,104.18,5,2.20,69,Female,Low,No,2
C05209,206.16,68.72,3,3.00,49,Male,Medium,No,1
C05210,436.39,87.28,5,6.60,59,Male,High,No,2
C05211,307.81,76.95,4,2.50,44,Male,Low,Yes,2
C05212,570.09,114.02,5,3.60,36,Female,Medium,Yes,1
C05213,372.04,93.01,4,2.75,43,Male,Low,Yes,2
C05214,628.29,104.71,6,2.17,62,Male,High,No,0
C05215,705.23,100.75,7,3.00,27,Female,Low,No,0
C05216,909.34,113.67,8,2.75,40,Female,High,Yes,0
C05217,578.02,96.34,6,3.00,59,Male,Medium,No,1
C05218,386.71,96.68,4,2.50,60,Female,Low,Yes,2
C05219,297.06,99.02,3,2.00,51,Male,Medium,No,1
C05220,1002.09,100.21,10,2.60,48,Female,High,No,0
C05221,838.18,93.13,9,2.67,64,Female,Low,No,0
C05222,503.60,62.95,8,2.63,64,Male,Low,No,0
C05223,545.44,109.09,5,1.80,36,Male,Low,Yes,2
C05224,845.57,120.80,7,5.86,43,Male,Low,Yes,0
C05225,512.51,128.13,4,13.00,66,Female,Low,No,2
C05226,392.90,98.23,4,14.25,25,Female,High,Yes,2
C05227,686.05,85.76,8,2.25,27,Female,High,Yes,0
C05228,814.90,135.82,6,3.50,62,Male,Medium,No,1
C05229,279.47,139.74,2,2.00,44,Male,High,Yes,2
C05230,336.05,112.02,3,3.33,47,Female,Low,Yes,2
C05231,571.60,95.27,6,2.33,67,Male,Low,No,0
C05232,767.11,109.59,7,9.29,38,Female,Low,Yes,0
C05233,450.46,112.62,4,2.25,63,Male,High,No,2
C05234,610.76,87.25,7,2.71,57,Female,Low,No,0
C05235,257.19,85.73,3,9.00,58,Female,High,No,2
C05236,439.09,146.36,3,7.33,39,Male,Medium,No,1
C05237,313.19,62.64,5,2.40,21,Female,Low,No,2
C05238,853.71,94.86,9,7.67,32,Male,High,No,0
C05239,180.37,90.19,2,3.50,62,Male,High,No,2
C05240,443.73,73.96,6,2.17,42,Female,Low,Yes,2
C05241,494.03,98.81,5,2.80,67,Female,Low,Yes,2
C05242,99.50,99.50,1,1.00,45,Female,Low,Yes,2
C05243,609.47,121.89,5,2.80,29,Male,High,Yes,0
C05244,995.80,124.48,8,2.63,56,Female,Low,No,0
C05245,1092.21,121.36,9,3.11,22,Female,Low,No,0
C05246,474.66,59.33,8,2.88,68,Female,High,Yes,0
C05247,311.67,77.92,4,2.50,61,Male,Low,No,2
C05248,174.49,58.16,3,3.00,64,Female,Medium,No,1
C05249,736.80,105.26,7,2.00,60,Female,Low,No,0
C05250,539.46,134.87,4,8.50,19,Female,Low,No,2
C05251,346.30,86.58,4,2.25,59,Male,Low,Yes,2
C05252,365.55,73.11,5,2.00,37,Female,Low,Yes,2
C05253,343.77,114.59,3,3.67,59,Male,High,Yes,2
C05254,811.13,115.88,7,2.43,21,Male,Low,Yes,0
C05255,632.67,126.53,5,3.00,68,Male,Medium,No,1
C05256,693.96,99.14,7,2.00,49,Male,High,No,0
C05257,627.26,89.61,7,2.57,44,Male,High,Yes,0
C05258,867.72,123.96,7,2.86,60,Male,High,Yes,0
C05259,397.55,99.39,4,1.75,48,Female,Low,No,2
C05260,530.72,106.14,5,3.20,39,Male,Medium,Yes,1
C05261,717.22,119.54,6,2.17,19,Male,Low,No,0
C05262,722.53,90.32,8,2.75,68,Female,High,No,0
C05263,720.13,102.88,7,3.43,30,Male,Low,Yes,0
C05264,356.00,118.67,3,3.33,62,Female,Low,Yes,2
C05265,278.47,139.24,2,2.00,37,Female,Low,Yes,2
C05266,877.24,125.32,7,2.14,34,Female,Low,Yes,0
C05267,399.95,133.32,3,3.00,49,Male,Low,Yes,2
C05268,803.62,133.94,6,1.67,29,Female,High,No,0
C05269,721.51,180.38,4,2.25,64,Male,High,Yes,0
C05270,388.74,129.58,3,2.67,42,Female,High,Yes,2
C05271,653.61,108.94,6,11.17,50,Male,Low,Yes,0
C05272,427.29,85.46,5,2.80,39,Male,Low,No,2
C05273,538.54,107.71,5,5.20,40,Female,Medium,No,1
C05274,649.30,92.76,7,2.43,24,Female,High,No,0
C05275,218.60,72.87,3,2.00,63,Male,Medium,No,1
C05276,292.14,58.43,5,2.60,28,Female,Low,No,2
C05277,383.12,127.71,3,2.67,42,Male,Low,No,2
C05278,320.39,106.80,3,2.33,61,Male,Medium,Yes,1
C05279,468.73,117.18,4,1.25,41,Male,Medium,Yes,1
C05280,549.43,109.89,5,2.80,49,Male,Medium,No,1
C05281,293.18,146.59,2,1.50,53,Male,High,Yes,2
C05282,716.69,119.45,6,1.83,22,Female,Medium,No,1
C05283,246.79,82.26,3,3.33,21,Male,Medium,Yes,1
C05284,670.00,83.75,8,2.13,18,Male,Medium,Yes,1
C05285,337.11,112.37,3,3.33,40,Female,Low,Yes,2
C05286,347.90,173.95,2,3.00,47,Female,Low,Yes,2
C05287,843.08,84.31,10,2.70,29,Female,High,Yes,0
C05288,1252.27,139.14,9,2.67,24,Female,High,No,0
C05289,166.14,166.14,1,4.00,34,Male,Low,No,2
C05290,1139.27,142.41,8,2.13,43,Male,High,Yes,0
C05291,1027.28,114.14,9,2.22,45,Male,High,No,0
C05292,438.35,109.59,4,2.50,33,Female,Low,Yes,2
C05293,533.41,88.90,6,2.83,19,Male,Medium,Yes,1
C05294,203.85,101.93,2,1.50,69,Male,High,No,2
C05295,319.98,106.66,3,2.00,63,Female,High,No,2
C05296,381.44,47.68,8,9.63,63,Male,Low,No,2
C05297,240.84,60.21,4,2.00,46,Male,Low,Yes,2
C05298,346.91,115.64,3,2.33,62,Female,Medium,No,1
C05299,780.94,97.62,8,2.88,24,Male,Low,Yes,0
C05300,867.76,123.97,7,5.71,40,Male,Low,Yes,0
C05301,239.12,79.71,3,19.67,22,Female,Medium,No,1
C05302,586.33,97.72,6,2.50,38,Female,Low,No,0
